,pass,data1,data2,data3,data4,classid
3663,./characters/marge_simpson/pic_0192.jpg,97,3,448,453,11
3664,./characters/marge_simpson/pic_0194.jpg,41,1,416,459,11
3665,./characters/marge_simpson/pic_0196.jpg,163,7,528,464,11
3666,./characters/marge_simpson/pic_0198.jpg,49,5,312,476,11
3667,./characters/marge_simpson/pic_0200.jpg,104,4,253,303,11
3668,./characters/marge_simpson/pic_0201.jpg,252,0,375,131,11
3669,./characters/marge_simpson/pic_0203.jpg,194,14,401,189,11
3670,./characters/marge_simpson/pic_0205.jpg,81,4,236,282,11
3671,./characters/marge_simpson/pic_0206.jpg,96,7,268,340,11
3672,./characters/marge_simpson/pic_0207.jpg,191,6,403,314,11
3673,./characters/marge_simpson/pic_0210.jpg,32,24,198,372,11
3674,./characters/marge_simpson/pic_0212.jpg,219,5,420,311,11
3675,./characters/marge_simpson/pic_0213.jpg,55,5,286,399,11
3676,./characters/marge_simpson/pic_0214.jpg,4,7,251,348,11
3677,./characters/marge_simpson/pic_0215.jpg,113,39,242,317,11
3678,./characters/marge_simpson/pic_0217.jpg,230,3,385,252,11
3679,./characters/marge_simpson/pic_0218.jpg,95,68,316,333,11
3680,./characters/marge_simpson/pic_0219.jpg,149,4,433,393,11
3681,./characters/marge_simpson/pic_0220.jpg,134,2,454,409,11
3682,./characters/marge_simpson/pic_0221.jpg,82,5,222,256,11
3683,./characters/marge_simpson/pic_0225.jpg,23,5,319,266,11
3684,./characters/marge_simpson/pic_0226.jpg,50,5,167,221,11
3685,./characters/marge_simpson/pic_0230.jpg,0,3,227,463,11
3686,./characters/marge_simpson/pic_0234.jpg,165,2,409,348,11
3687,./characters/marge_simpson/pic_0236.jpg,147,12,396,388,11
3688,./characters/marge_simpson/pic_0238.jpg,2,5,170,371,11
3689,./characters/marge_simpson/pic_0240.jpg,210,28,355,368,11
3690,./characters/marge_simpson/pic_0241.jpg,17,5,238,332,11
3691,./characters/marge_simpson/pic_0243.jpg,45,31,241,309,11
3692,./characters/marge_simpson/pic_0244.jpg,30,5,304,458,11
3693,./characters/marge_simpson/pic_0246.jpg,89,3,233,306,11
3694,./characters/marge_simpson/pic_0247.jpg,58,5,225,228,11
3695,./characters/marge_simpson/pic_0252.jpg,39,39,137,252,11
3696,./characters/marge_simpson/pic_0255.jpg,198,5,487,383,11
3697,./characters/marge_simpson/pic_0256.jpg,7,7,225,282,11
3698,./characters/marge_simpson/pic_0257.jpg,167,3,397,310,11
3699,./characters/marge_simpson/pic_0259.jpg,159,4,279,411,11
3700,./characters/marge_simpson/pic_0263.jpg,158,6,523,323,11
3701,./characters/marge_simpson/pic_0267.jpg,19,129,308,464,11
3702,./characters/marge_simpson/pic_0268.jpg,132,11,340,259,11
3703,./characters/marge_simpson/pic_0270.jpg,4,5,215,455,11
3704,./characters/marge_simpson/pic_0272.jpg,58,3,256,349,11
3705,./characters/marge_simpson/pic_0276.jpg,14,6,258,393,11
3706,./characters/marge_simpson/pic_0279.jpg,134,2,331,219,11
3707,./characters/marge_simpson/pic_0281.jpg,71,5,250,401,11
3708,./characters/marge_simpson/pic_0286.jpg,58,5,265,361,11
3709,./characters/marge_simpson/pic_0287.jpg,65,138,214,297,11
3710,./characters/marge_simpson/pic_0290.jpg,112,5,402,341,11
3711,./characters/marge_simpson/pic_0291.jpg,17,1,197,270,11
3712,./characters/marge_simpson/pic_0292.jpg,69,5,255,372,11
3713,./characters/marge_simpson/pic_0295.jpg,2,4,260,392,11
3714,./characters/marge_simpson/pic_0297.jpg,29,3,263,392,11
3715,./characters/marge_simpson/pic_0298.jpg,63,5,205,291,11
3716,./characters/marge_simpson/pic_0301.jpg,175,16,366,320,11
3717,./characters/marge_simpson/pic_0302.jpg,88,5,354,271,11
3718,./characters/marge_simpson/pic_0305.jpg,64,4,236,315,11
3719,./characters/marge_simpson/pic_0311.jpg,226,3,411,310,11
3720,./characters/marge_simpson/pic_0312.jpg,240,9,522,468,11
3721,./characters/marge_simpson/pic_0313.jpg,3,5,184,373,11
3722,./characters/marge_simpson/pic_0314.jpg,64,1,280,323,11
3723,./characters/marge_simpson/pic_0316.jpg,108,8,227,393,11
3724,./characters/marge_simpson/pic_0318.jpg,74,8,497,331,11
3725,./characters/marge_simpson/pic_0319.jpg,95,38,259,288,11
3726,./characters/marge_simpson/pic_0321.jpg,41,3,168,308,11
3727,./characters/marge_simpson/pic_0322.jpg,187,63,355,242,11
3728,./characters/marge_simpson/pic_0323.jpg,31,6,223,391,11
3729,./characters/marge_simpson/pic_0325.jpg,56,7,216,377,11
3730,./characters/marge_simpson/pic_0326.jpg,315,7,574,344,11
3731,./characters/marge_simpson/pic_0327.jpg,187,2,581,472,11
3732,./characters/marge_simpson/pic_0328.jpg,137,4,342,372,11
3733,./characters/marge_simpson/pic_0329.jpg,110,3,273,318,11
3734,./characters/marge_simpson/pic_0333.jpg,56,7,249,343,11
3735,./characters/marge_simpson/pic_0335.jpg,69,4,210,288,11
3736,./characters/marge_simpson/pic_0336.jpg,2,2,147,471,11
3737,./characters/marge_simpson/pic_0341.jpg,116,14,310,340,11
3738,./characters/marge_simpson/pic_0342.jpg,163,6,506,436,11
3739,./characters/marge_simpson/pic_0343.jpg,295,3,522,312,11
3740,./characters/marge_simpson/pic_0344.jpg,136,1,331,260,11
3741,./characters/marge_simpson/pic_0349.jpg,3,6,195,438,11
3742,./characters/marge_simpson/pic_0350.jpg,3,7,199,405,11
3743,./characters/marge_simpson/pic_0353.jpg,187,3,403,361,11
3744,./characters/marge_simpson/pic_0354.jpg,170,3,464,455,11
3745,./characters/marge_simpson/pic_0359.jpg,115,3,297,312,11
3746,./characters/marge_simpson/pic_0360.jpg,164,5,388,410,11
3747,./characters/marge_simpson/pic_0365.jpg,0,5,191,416,11
3748,./characters/marge_simpson/pic_0367.jpg,237,9,446,424,11
3749,./characters/marge_simpson/pic_0368.jpg,132,3,375,294,11
3750,./characters/marge_simpson/pic_0374.jpg,68,2,259,379,11
3751,./characters/marge_simpson/pic_0375.jpg,146,3,386,424,11
3752,./characters/marge_simpson/pic_0377.jpg,114,11,275,479,11
3753,./characters/marge_simpson/pic_0383.jpg,163,5,410,303,11
3754,./characters/marge_simpson/pic_0385.jpg,24,4,186,252,11
3755,./characters/marge_simpson/pic_0386.jpg,14,80,106,217,11
3756,./characters/marge_simpson/pic_0387.jpg,97,3,302,455,11
3757,./characters/marge_simpson/pic_0389.jpg,0,2,143,450,11
3758,./characters/marge_simpson/pic_0392.jpg,118,2,274,300,11
3759,./characters/marge_simpson/pic_0393.jpg,111,31,266,409,11
3760,./characters/marge_simpson/pic_0394.jpg,59,4,237,324,11
3761,./characters/marge_simpson/pic_0397.jpg,228,9,444,467,11
3762,./characters/marge_simpson/pic_0398.jpg,102,2,243,258,11
3763,./characters/marge_simpson/pic_0399.jpg,99,4,247,225,11
3764,./characters/marge_simpson/pic_0403.jpg,93,16,236,399,11
3765,./characters/marge_simpson/pic_0407.jpg,54,7,231,353,11
3766,./characters/marge_simpson/pic_0413.jpg,17,4,234,409,11
3767,./characters/marge_simpson/pic_0415.jpg,97,6,238,317,11
3768,./characters/marge_simpson/pic_0419.jpg,4,11,203,475,11
3769,./characters/marge_simpson/pic_0420.jpg,93,4,233,228,11
3770,./characters/marge_simpson/pic_0422.jpg,131,2,467,374,11
3771,./characters/marge_simpson/pic_0423.jpg,3,60,240,355,11
3772,./characters/marge_simpson/pic_0426.jpg,58,1,265,402,11
3773,./characters/marge_simpson/pic_0427.jpg,38,1,196,278,11
3774,./characters/marge_simpson/pic_0429.jpg,89,5,308,436,11
3775,./characters/marge_simpson/pic_0433.jpg,44,6,229,356,11
3776,./characters/marge_simpson/pic_0435.jpg,3,38,103,276,11
3777,./characters/marge_simpson/pic_0438.jpg,138,2,317,448,11
3778,./characters/marge_simpson/pic_0439.jpg,39,37,180,357,11
3779,./characters/marge_simpson/pic_0442.jpg,103,17,245,272,11
3780,./characters/marge_simpson/pic_0445.jpg,12,22,118,261,11
3781,./characters/marge_simpson/pic_0447.jpg,4,9,238,464,11
3782,./characters/marge_simpson/pic_0450.jpg,10,4,391,304,11
3783,./characters/marge_simpson/pic_0452.jpg,86,7,267,345,11
3784,./characters/marge_simpson/pic_0458.jpg,67,15,496,449,11
3785,./characters/marge_simpson/pic_0459.jpg,71,50,285,308,11
3786,./characters/marge_simpson/pic_0461.jpg,150,2,292,411,11
3787,./characters/marge_simpson/pic_0464.jpg,1,25,103,303,11
3788,./characters/marge_simpson/pic_0468.jpg,5,32,150,320,11
3789,./characters/marge_simpson/pic_0472.jpg,96,3,398,409,11
3790,./characters/marge_simpson/pic_0475.jpg,107,7,281,413,11
3791,./characters/marge_simpson/pic_0478.jpg,87,57,399,362,11
3792,./characters/marge_simpson/pic_0485.jpg,138,6,325,318,11
3793,./characters/marge_simpson/pic_0490.jpg,3,36,149,309,11
3794,./characters/marge_simpson/pic_0495.jpg,123,6,575,413,11
3795,./characters/marge_simpson/pic_0497.jpg,105,140,243,250,11
3796,./characters/marge_simpson/pic_0502.jpg,15,7,206,270,11
3797,./characters/marge_simpson/pic_0503.jpg,7,2,215,267,11
3798,./characters/marge_simpson/pic_0504.jpg,22,5,161,279,11
3799,./characters/marge_simpson/pic_0505.jpg,150,9,493,428,11
3800,./characters/marge_simpson/pic_0506.jpg,186,2,371,335,11
3801,./characters/marge_simpson/pic_0507.jpg,132,6,300,320,11
3802,./characters/marge_simpson/pic_0510.jpg,14,2,241,463,11
3803,./characters/marge_simpson/pic_0511.jpg,176,6,445,409,11
3804,./characters/marge_simpson/pic_0512.jpg,33,4,206,393,11
3805,./characters/marge_simpson/pic_0513.jpg,210,10,459,424,11
3806,./characters/marge_simpson/pic_0515.jpg,296,2,535,305,11
3807,./characters/marge_simpson/pic_0516.jpg,226,8,417,351,11
3808,./characters/marge_simpson/pic_0519.jpg,81,11,249,280,11
3809,./characters/marge_simpson/pic_0522.jpg,210,3,367,363,11
3810,./characters/marge_simpson/pic_0523.jpg,0,57,79,203,11
3811,./characters/marge_simpson/pic_0526.jpg,71,2,284,386,11
3812,./characters/marge_simpson/pic_0527.jpg,129,36,263,425,11
3813,./characters/marge_simpson/pic_0528.jpg,170,37,251,355,11
3814,./characters/marge_simpson/pic_0529.jpg,158,3,407,397,11
3815,./characters/marge_simpson/pic_0532.jpg,62,9,245,470,11
3816,./characters/marge_simpson/pic_0533.jpg,20,50,260,372,11
3817,./characters/marge_simpson/pic_0534.jpg,72,9,256,441,11
3818,./characters/marge_simpson/pic_0538.jpg,58,3,202,192,11
3819,./characters/marge_simpson/pic_0541.jpg,132,44,317,363,11
3820,./characters/marge_simpson/pic_0546.jpg,13,4,200,244,11
3821,./characters/marge_simpson/pic_0547.jpg,185,11,297,313,11
3822,./characters/marge_simpson/pic_0550.jpg,3,2,234,454,11
3823,./characters/marge_simpson/pic_0555.jpg,110,2,490,418,11
3824,./characters/marge_simpson/pic_0557.jpg,36,3,227,398,11
3825,./characters/marge_simpson/pic_0558.jpg,227,10,537,454,11
3826,./characters/marge_simpson/pic_0559.jpg,10,5,284,343,11
3827,./characters/marge_simpson/pic_0563.jpg,249,6,474,466,11
3828,./characters/marge_simpson/pic_0564.jpg,41,8,152,259,11
3829,./characters/marge_simpson/pic_0565.jpg,63,7,289,300,11
3830,./characters/marge_simpson/pic_0566.jpg,18,4,284,300,11
3831,./characters/marge_simpson/pic_0568.jpg,16,3,192,303,11
3832,./characters/marge_simpson/pic_0569.jpg,16,32,157,289,11
3833,./characters/marge_simpson/pic_0570.jpg,153,5,383,357,11
3834,./characters/marge_simpson/pic_0573.jpg,288,10,514,300,11
3835,./characters/marge_simpson/pic_0579.jpg,38,5,171,271,11
3836,./characters/marge_simpson/pic_0580.jpg,47,3,210,239,11
3837,./characters/marge_simpson/pic_0581.jpg,191,2,316,474,11
3838,./characters/marge_simpson/pic_0587.jpg,32,2,249,323,11
3839,./characters/marge_simpson/pic_0588.jpg,63,6,265,467,11
3840,./characters/marge_simpson/pic_0589.jpg,241,5,451,362,11
3841,./characters/marge_simpson/pic_0590.jpg,193,18,509,409,11
3842,./characters/marge_simpson/pic_0595.jpg,48,13,179,226,11
3843,./characters/marge_simpson/pic_0601.jpg,213,13,592,444,11
3844,./characters/marge_simpson/pic_0602.jpg,32,6,193,321,11
3845,./characters/marge_simpson/pic_0605.jpg,89,5,213,299,11
3846,./characters/marge_simpson/pic_0607.jpg,44,22,209,304,11
3847,./characters/marge_simpson/pic_0610.jpg,208,42,370,320,11
3848,./characters/marge_simpson/pic_0613.jpg,187,6,340,339,11
3849,./characters/marge_simpson/pic_0616.jpg,241,3,492,423,11
3850,./characters/marge_simpson/pic_0624.jpg,171,37,255,270,11
3851,./characters/marge_simpson/pic_0625.jpg,115,4,312,308,11
3852,./characters/marge_simpson/pic_0627.jpg,5,3,178,255,11
3853,./characters/marge_simpson/pic_0628.jpg,92,2,235,250,11
3854,./characters/marge_simpson/pic_0630.jpg,36,6,223,451,11
3855,./characters/marge_simpson/pic_0634.jpg,550,475,561,468,11
3856,./characters/marge_simpson/pic_0635.jpg,25,8,171,426,11
3857,./characters/marge_simpson/pic_0639.jpg,4,4,199,349,11
3858,./characters/marge_simpson/pic_0640.jpg,55,4,175,225,11
3859,./characters/marge_simpson/pic_0643.jpg,5,3,286,413,11
3860,./characters/marge_simpson/pic_0644.jpg,96,8,218,408,11
3861,./characters/marge_simpson/pic_0645.jpg,58,4,202,376,11
3862,./characters/marge_simpson/pic_0646.jpg,238,3,387,275,11
3863,./characters/marge_simpson/pic_0647.jpg,122,6,453,371,11
3864,./characters/marge_simpson/pic_0650.jpg,149,9,365,377,11
3865,./characters/marge_simpson/pic_0651.jpg,2,1,149,341,11
3866,./characters/marge_simpson/pic_0652.jpg,49,3,214,283,11
3867,./characters/marge_simpson/pic_0654.jpg,95,0,282,362,11
3868,./characters/marge_simpson/pic_0656.jpg,198,7,492,462,11
3869,./characters/marge_simpson/pic_0657.jpg,113,7,326,365,11
3870,./characters/marge_simpson/pic_0658.jpg,1,4,188,355,11
3871,./characters/marge_simpson/pic_0660.jpg,54,13,266,344,11
3872,./characters/marge_simpson/pic_0661.jpg,119,3,340,233,11
3873,./characters/marge_simpson/pic_0665.jpg,63,42,272,365,11
3874,./characters/marge_simpson/pic_0666.jpg,158,5,572,379,11
3875,./characters/marge_simpson/pic_0667.jpg,25,6,303,274,11
3876,./characters/marge_simpson/pic_0668.jpg,322,11,415,468,11
3877,./characters/marge_simpson/pic_0673.jpg,200,3,368,297,11
3878,./characters/marge_simpson/pic_0674.jpg,150,56,280,300,11
3879,./characters/marge_simpson/pic_0678.jpg,36,9,197,360,11
3880,./characters/marge_simpson/pic_0679.jpg,44,1,201,263,11
3881,./characters/marge_simpson/pic_0680.jpg,58,3,447,404,11
3882,./characters/marge_simpson/pic_0682.jpg,323,1,635,446,11
3883,./characters/marge_simpson/pic_0685.jpg,3,4,160,314,11
3884,./characters/marge_simpson/pic_0691.jpg,222,6,405,393,11
3885,./characters/marge_simpson/pic_0693.jpg,91,2,276,316,11
3886,./characters/marge_simpson/pic_0697.jpg,82,19,185,256,11
3887,./characters/marge_simpson/pic_0702.jpg,87,4,272,362,11
3888,./characters/marge_simpson/pic_0703.jpg,100,14,242,276,11
3889,./characters/marge_simpson/pic_0704.jpg,27,24,165,278,11
3890,./characters/marge_simpson/pic_0708.jpg,31,6,184,282,11
3891,./characters/marge_simpson/pic_0709.jpg,40,3,165,194,11
3892,./characters/marge_simpson/pic_0711.jpg,209,11,492,369,11
3893,./characters/marge_simpson/pic_0715.jpg,95,46,232,294,11
3894,./characters/marge_simpson/pic_0720.jpg,101,7,362,368,11
3895,./characters/marge_simpson/pic_0722.jpg,188,9,407,426,11
3896,./characters/marge_simpson/pic_0724.jpg,184,5,442,402,11
3897,./characters/marge_simpson/pic_0727.jpg,86,10,201,340,11
3898,./characters/marge_simpson/pic_0730.jpg,141,4,287,341,11
3899,./characters/marge_simpson/pic_0731.jpg,39,5,203,410,11
3900,./characters/marge_simpson/pic_0732.jpg,87,4,224,303,11
3901,./characters/marge_simpson/pic_0735.jpg,73,5,286,382,11
3902,./characters/marge_simpson/pic_0741.jpg,62,5,263,423,11
3903,./characters/marge_simpson/pic_0745.jpg,151,1,410,369,11
3904,./characters/marge_simpson/pic_0747.jpg,5,26,426,414,11
3905,./characters/marge_simpson/pic_0748.jpg,0,5,207,384,11
3906,./characters/marge_simpson/pic_0749.jpg,137,1,339,292,11
3907,./characters/marge_simpson/pic_0754.jpg,206,5,369,336,11
3908,./characters/marge_simpson/pic_0755.jpg,54,7,255,477,11
3909,./characters/marge_simpson/pic_0758.jpg,42,1,271,458,11
3910,./characters/marge_simpson/pic_0759.jpg,57,3,256,420,11
3911,./characters/marge_simpson/pic_0761.jpg,39,3,164,294,11
3912,./characters/marge_simpson/pic_0762.jpg,92,4,193,230,11
3913,./characters/marge_simpson/pic_0768.jpg,107,9,261,295,11
3914,./characters/marge_simpson/pic_0769.jpg,50,9,263,472,11
3915,./characters/marge_simpson/pic_0772.jpg,124,5,490,441,11
3916,./characters/marge_simpson/pic_0776.jpg,41,3,224,395,11
3917,./characters/marge_simpson/pic_0780.jpg,85,0,283,425,11
3918,./characters/marge_simpson/pic_0781.jpg,20,5,201,368,11
3919,./characters/marge_simpson/pic_0784.jpg,4,2,202,366,11
3920,./characters/marge_simpson/pic_0785.jpg,104,4,265,335,11
3921,./characters/marge_simpson/pic_0788.jpg,216,338,54,5,11
3922,./characters/marge_simpson/pic_0790.jpg,58,17,211,303,11
3923,./characters/marge_simpson/pic_0794.jpg,104,7,232,294,11
3924,./characters/marge_simpson/pic_0795.jpg,69,3,287,348,11
3925,./characters/marge_simpson/pic_0797.jpg,80,0,282,398,11
3926,./characters/marge_simpson/pic_0800.jpg,155,13,379,306,11
3927,./characters/marge_simpson/pic_0801.jpg,14,42,163,264,11
3928,./characters/marge_simpson/pic_0802.jpg,36,5,242,381,11
3929,./characters/marge_simpson/pic_0807.jpg,196,5,424,474,11
3930,./characters/marge_simpson/pic_0808.jpg,35,2,231,390,11
3931,./characters/marge_simpson/pic_0814.jpg,46,131,204,368,11
3932,./characters/marge_simpson/pic_0818.jpg,30,0,225,366,11
3933,./characters/marge_simpson/pic_0819.jpg,1,3,260,470,11
3934,./characters/marge_simpson/pic_0820.jpg,65,5,248,365,11
3935,./characters/marge_simpson/pic_0821.jpg,26,4,283,370,11
3936,./characters/marge_simpson/pic_0823.jpg,49,4,279,382,11
3937,./characters/marge_simpson/pic_0824.jpg,102,3,294,416,11
3938,./characters/marge_simpson/pic_0825.jpg,93,15,289,337,11
3939,./characters/marge_simpson/pic_0827.jpg,79,4,275,373,11
3940,./characters/marge_simpson/pic_0829.jpg,3,3,194,329,11
3941,./characters/marge_simpson/pic_0831.jpg,34,24,249,477,11
3942,./characters/marge_simpson/pic_0832.jpg,53,7,237,329,11
3943,./characters/marge_simpson/pic_0833.jpg,41,9,310,468,11
3944,./characters/marge_simpson/pic_0834.jpg,59,3,280,340,11
3945,./characters/marge_simpson/pic_0835.jpg,76,5,269,281,11
3946,./characters/marge_simpson/pic_0840.jpg,34,5,215,316,11
3947,./characters/marge_simpson/pic_0841.jpg,175,5,432,317,11
3948,./characters/marge_simpson/pic_0845.jpg,92,6,262,321,11
3949,./characters/marge_simpson/pic_0846.jpg,86,3,242,412,11
3950,./characters/marge_simpson/pic_0847.jpg,100,9,274,405,11
3951,./characters/marge_simpson/pic_0848.jpg,124,3,382,368,11
3952,./characters/marge_simpson/pic_0851.jpg,4,4,173,348,11
3953,./characters/marge_simpson/pic_0853.jpg,40,5,203,421,11
3954,./characters/marge_simpson/pic_0854.jpg,133,5,306,470,11
3955,./characters/marge_simpson/pic_0856.jpg,2,5,205,393,11
3956,./characters/marge_simpson/pic_0858.jpg,113,6,225,280,11
3957,./characters/marge_simpson/pic_0859.jpg,487,362,183,6,11
3958,./characters/marge_simpson/pic_0862.jpg,50,10,250,341,11
3959,./characters/marge_simpson/pic_0864.jpg,130,8,347,402,11
3960,./characters/marge_simpson/pic_0865.jpg,0,7,211,477,11
3961,./characters/marge_simpson/pic_0872.jpg,54,5,234,313,11
3962,./characters/marge_simpson/pic_0874.jpg,95,31,205,272,11
3963,./characters/marge_simpson/pic_0876.jpg,230,9,494,423,11
3964,./characters/marge_simpson/pic_0879.jpg,42,6,228,342,11
3965,./characters/marge_simpson/pic_0881.jpg,114,2,375,425,11
3966,./characters/marge_simpson/pic_0885.jpg,175,9,344,395,11
3967,./characters/marge_simpson/pic_0889.jpg,260,35,426,274,11
3968,./characters/marge_simpson/pic_0892.jpg,50,5,265,440,11
3969,./characters/marge_simpson/pic_0897.jpg,92,4,252,318,11
3970,./characters/marge_simpson/pic_0899.jpg,87,3,276,356,11
3971,./characters/marge_simpson/pic_0901.jpg,39,9,238,362,11
3972,./characters/marge_simpson/pic_0912.jpg,102,8,275,303,11
3973,./characters/marge_simpson/pic_0913.jpg,33,24,261,378,11
3974,./characters/marge_simpson/pic_0922.jpg,59,4,247,342,11
3975,./characters/marge_simpson/pic_0923.jpg,87,6,279,406,11
3976,./characters/marge_simpson/pic_0925.jpg,154,53,262,392,11
3977,./characters/marge_simpson/pic_0927.jpg,211,4,434,352,11
3978,./characters/marge_simpson/pic_0929.jpg,99,4,265,324,11
3979,./characters/marge_simpson/pic_0930.jpg,57,5,227,388,11
3980,./characters/marge_simpson/pic_0931.jpg,81,3,215,253,11
3981,./characters/marge_simpson/pic_0932.jpg,66,10,263,349,11
3982,./characters/marge_simpson/pic_0933.jpg,123,6,272,329,11
3983,./characters/marge_simpson/pic_0936.jpg,47,9,245,361,11
3984,./characters/marge_simpson/pic_0937.jpg,124,3,418,338,11
3985,./characters/marge_simpson/pic_0940.jpg,3,0,257,338,11
3986,./characters/marge_simpson/pic_0942.jpg,80,6,298,349,11
3987,./characters/marge_simpson/pic_0948.jpg,9,3,221,344,11
3988,./characters/marge_simpson/pic_0949.jpg,72,2,273,351,11
3989,./characters/marge_simpson/pic_0950.jpg,146,4,361,327,11
3990,./characters/marge_simpson/pic_0952.jpg,237,11,400,154,11
3991,./characters/marge_simpson/pic_0954.jpg,149,6,415,313,11
3992,./characters/marge_simpson/pic_0955.jpg,146,5,403,324,11
3993,./characters/marge_simpson/pic_0957.jpg,143,5,316,441,11
3994,./characters/marge_simpson/pic_0960.jpg,283,22,412,191,11
3995,./characters/marge_simpson/pic_0962.jpg,315,11,536,323,11
3996,./characters/marge_simpson/pic_0964.jpg,10,0,183,348,11
3997,./characters/marge_simpson/pic_0965.jpg,0,4,285,347,11
3998,./characters/marge_simpson/pic_0966.jpg,0,2,269,277,11
3999,./characters/marge_simpson/pic_0967.jpg,28,4,232,317,11
4000,./characters/marge_simpson/pic_0968.jpg,82,50,247,201,11
4001,./characters/marge_simpson/pic_0971.jpg,120,11,268,319,11
4002,./characters/marge_simpson/pic_0976.jpg,54,7,234,287,11
4003,./characters/marge_simpson/pic_0979.jpg,85,3,279,347,11
4004,./characters/marge_simpson/pic_0980.jpg,178,5,442,342,11
4005,./characters/marge_simpson/pic_0981.jpg,0,4,161,363,11
4006,./characters/marge_simpson/pic_0982.jpg,97,1,266,312,11
4007,./characters/marge_simpson/pic_0985.jpg,43,11,282,350,11
4008,./characters/marge_simpson/pic_0986.jpg,0,0,309,340,11
4009,./characters/marge_simpson/pic_0992.jpg,40,71,130,332,11
4010,./characters/marge_simpson/pic_0993.jpg,248,3,483,343,11
4011,./characters/marge_simpson/pic_0996.jpg,2,3,212,308,11
4012,./characters/marge_simpson/pic_0997.jpg,236,6,434,309,11
4013,./characters/marge_simpson/pic_1003.jpg,3,4,110,340,11
4014,./characters/marge_simpson/pic_1005.jpg,163,2,432,338,11
4015,./characters/marge_simpson/pic_1007.jpg,112,2,395,390,11
4016,./characters/marge_simpson/pic_1009.jpg,106,6,259,302,11
4017,./characters/marge_simpson/pic_1012.jpg,125,3,271,212,11
4018,./characters/marge_simpson/pic_1013.jpg,28,3,183,407,11
4019,./characters/marge_simpson/pic_1015.jpg,132,2,349,323,11
4020,./characters/marge_simpson/pic_1017.jpg,237,3,485,381,11
4021,./characters/marge_simpson/pic_1018.jpg,5,3,137,234,11
4022,./characters/marge_simpson/pic_1023.jpg,107,3,281,400,11
4023,./characters/marge_simpson/pic_1024.jpg,107,6,281,418,11
4024,./characters/marge_simpson/pic_1025.jpg,101,2,266,259,11
4025,./characters/marge_simpson/pic_1026.jpg,251,7,542,462,11
4026,./characters/marge_simpson/pic_1027.jpg,127,3,489,402,11
4027,./characters/marge_simpson/pic_1031.jpg,159,1,316,327,11
4028,./characters/marge_simpson/pic_1033.jpg,167,6,457,468,11
4029,./characters/marge_simpson/pic_1034.jpg,95,4,267,421,11
4030,./characters/marge_simpson/pic_1035.jpg,76,1,280,388,11
4031,./characters/marge_simpson/pic_1036.jpg,128,3,327,314,11
4032,./characters/marge_simpson/pic_1041.jpg,205,1,262,254,11
4033,./characters/marge_simpson/pic_1042.jpg,174,2,337,270,11
4034,./characters/marge_simpson/pic_1043.jpg,55,3,163,233,11
4035,./characters/marge_simpson/pic_1045.jpg,201,1,383,343,11
4036,./characters/marge_simpson/pic_1047.jpg,52,2,217,302,11
4037,./characters/marge_simpson/pic_1048.jpg,226,3,428,254,11
4038,./characters/marge_simpson/pic_1050.jpg,183,5,360,354,11
4039,./characters/marge_simpson/pic_1053.jpg,182,12,355,386,11
4040,./characters/marge_simpson/pic_1055.jpg,194,5,423,320,11
4041,./characters/marge_simpson/pic_1056.jpg,95,3,247,251,11
4042,./characters/marge_simpson/pic_1058.jpg,106,6,261,398,11
4043,./characters/marge_simpson/pic_1059.jpg,48,2,213,312,11
4044,./characters/marge_simpson/pic_1061.jpg,4,4,114,287,11
4045,./characters/marge_simpson/pic_1063.jpg,84,3,252,376,11
4046,./characters/marge_simpson/pic_1068.jpg,27,4,205,283,11
4047,./characters/marge_simpson/pic_1070.jpg,112,5,226,264,11
4048,./characters/marge_simpson/pic_1071.jpg,108,6,282,223,11
4049,./characters/marge_simpson/pic_1072.jpg,20,35,145,222,11
4050,./characters/marge_simpson/pic_1073.jpg,170,9,446,472,11
4051,./characters/marge_simpson/pic_1074.jpg,43,8,240,361,11
4052,./characters/marge_simpson/pic_1076.jpg,173,2,421,380,11
4053,./characters/marge_simpson/pic_1081.jpg,58,10,164,293,11
4054,./characters/marge_simpson/pic_1083.jpg,48,8,252,367,11
4055,./characters/marge_simpson/pic_1084.jpg,1,5,163,414,11
4056,./characters/marge_simpson/pic_1087.jpg,156,4,355,324,11
4057,./characters/marge_simpson/pic_1088.jpg,27,8,201,317,11
4058,./characters/marge_simpson/pic_1089.jpg,52,7,188,393,11
4059,./characters/marge_simpson/pic_1090.jpg,172,34,331,326,11
4060,./characters/marge_simpson/pic_1095.jpg,50,2,213,376,11
4061,./characters/marge_simpson/pic_1096.jpg,66,2,238,319,11
4062,./characters/marge_simpson/pic_1097.jpg,46,20,221,427,11
4063,./characters/marge_simpson/pic_1101.jpg,55,8,222,352,11
4064,./characters/marge_simpson/pic_1105.jpg,176,4,381,305,11
4065,./characters/marge_simpson/pic_1108.jpg,124,0,455,471,11
4066,./characters/marge_simpson/pic_1109.jpg,213,5,368,327,11
4067,./characters/marge_simpson/pic_1113.jpg,260,41,363,247,11
4068,./characters/marge_simpson/pic_1117.jpg,176,1,387,203,11
4069,./characters/marge_simpson/pic_1118.jpg,73,2,228,275,11
4070,./characters/marge_simpson/pic_1119.jpg,1,5,276,370,11
4071,./characters/marge_simpson/pic_1126.jpg,53,5,188,300,11
4072,./characters/marge_simpson/pic_1128.jpg,1,6,137,365,11
4073,./characters/marge_simpson/pic_1129.jpg,184,5,378,220,11
